"State_Acronym","year","year_effective","State_Name","real_log_nci","Post","rel_year","treated","event_id","rel_year_did"
"AR",2018,2021,"Arkansas",14.6884976552121,0,-3,0,"NC_2016",2
"AR",2019,2021,"Arkansas",14.9826934219807,0,-2,0,"NC_2016",3
"AR",2020,2021,"Arkansas",14.8408600086926,0,-1,0,"NC_2016",4
"FL",2012,NA,"Florida",16.5796809658186,0,NA,0,"NC_2016",-4
"FL",2013,NA,"Florida",16.5986233037356,0,NA,0,"NC_2016",-3
"FL",2014,NA,"Florida",16.5689435971555,0,NA,0,"NC_2016",-2
"FL",2015,NA,"Florida",16.6583301403484,0,NA,0,"NC_2016",-1
"FL",2016,NA,"Florida",16.6611964762483,0,NA,0,"NC_2016",0
"FL",2017,NA,"Florida",16.6880436727201,0,NA,0,"NC_2016",1
"FL",2018,NA,"Florida",16.6818384173515,0,NA,0,"NC_2016",2
"FL",2019,NA,"Florida",16.913402506415,0,NA,0,"NC_2016",3
"FL",2020,NA,"Florida",16.8840004680882,0,NA,0,"NC_2016",4
"HI",2012,NA,"Hawaii",13.2107066544633,0,NA,0,"NC_2016",-4
"HI",2013,NA,"Hawaii",13.6284877242016,0,NA,0,"NC_2016",-3
"HI",2014,NA,"Hawaii",13.631491050431,0,NA,0,"NC_2016",-2
"HI",2015,NA,"Hawaii",13.0737842781385,0,NA,0,"NC_2016",-1
"HI",2016,NA,"Hawaii",13.4648243899014,0,NA,0,"NC_2016",0
"HI",2017,NA,"Hawaii",13.9795403600425,0,NA,0,"NC_2016",1
"HI",2018,NA,"Hawaii",13.725200783027,0,NA,0,"NC_2016",2
"HI",2019,NA,"Hawaii",13.9675291597945,0,NA,0,"NC_2016",3
"HI",2020,NA,"Hawaii",12.4825670324069,0,NA,0,"NC_2016",4
"ID",2012,2022,"Idaho",13.8932049159684,0,-10,0,"NC_2016",-4
"ID",2013,2022,"Idaho",13.9657776867537,0,-9,0,"NC_2016",-3
"ID",2014,2022,"Idaho",13.8967046529591,0,-8,0,"NC_2016",-2
"ID",2015,2022,"Idaho",14.0287589445738,0,-7,0,"NC_2016",-1
"ID",2016,2022,"Idaho",13.8776734119794,0,-6,0,"NC_2016",0
"ID",2017,2022,"Idaho",13.993109369862,0,-5,0,"NC_2016",1
"ID",2018,2022,"Idaho",14.074740595785,0,-4,0,"NC_2016",2
"ID",2019,2022,"Idaho",14.2914732253482,0,-3,0,"NC_2016",3
"ID",2020,2022,"Idaho",14.1320650450289,0,-2,0,"NC_2016",4
"KS",2012,NA,"Kansas",14.4965964276556,0,NA,0,"NC_2016",-4
"KS",2013,NA,"Kansas",14.6734132355237,0,NA,0,"NC_2016",-3
"KS",2014,NA,"Kansas",14.5048808946392,0,NA,0,"NC_2016",-2
"KS",2015,NA,"Kansas",14.8315907166731,0,NA,0,"NC_2016",-1
"KS",2016,NA,"Kansas",14.6624654273621,0,NA,0,"NC_2016",0
"KS",2017,NA,"Kansas",14.6287744492239,0,NA,0,"NC_2016",1
"KS",2018,NA,"Kansas",14.7284499238606,0,NA,0,"NC_2016",2
"KS",2019,NA,"Kansas",14.8154233036287,0,NA,0,"NC_2016",3
"KS",2020,NA,"Kansas",14.6889729716012,0,NA,0,"NC_2016",4
"MA",2012,2025,"Massachusetts",16.2041336413056,0,-13,0,"NC_2016",-4
"MA",2013,2025,"Massachusetts",16.1313113583282,0,-12,0,"NC_2016",-3
"MA",2014,2025,"Massachusetts",16.2654727028617,0,-11,0,"NC_2016",-2
"MA",2015,2025,"Massachusetts",16.2791039755558,0,-10,0,"NC_2016",-1
"MA",2016,2025,"Massachusetts",16.3132785589775,0,-9,0,"NC_2016",0
"MA",2017,2025,"Massachusetts",16.2315148490586,0,-8,0,"NC_2016",1
"MA",2018,2025,"Massachusetts",16.2997199677064,0,-7,0,"NC_2016",2
"MA",2019,2025,"Massachusetts",16.4832473870279,0,-6,0,"NC_2016",3
"MA",2020,2025,"Massachusetts",16.3194831360571,0,-5,0,"NC_2016",4
"MS",2012,NA,"Mississippi",15.0529484832996,0,NA,0,"NC_2016",-4
"MS",2013,NA,"Mississippi",15.0884410335285,0,NA,0,"NC_2016",-3
"MS",2014,NA,"Mississippi",15.3075873347807,0,NA,0,"NC_2016",-2
"MS",2015,NA,"Mississippi",15.3219455292503,0,NA,0,"NC_2016",-1
"MS",2016,NA,"Mississippi",15.1659564151146,0,NA,0,"NC_2016",0
"MS",2017,NA,"Mississippi",15.0179637683442,0,NA,0,"NC_2016",1
"MS",2018,NA,"Mississippi",15.0636427071821,0,NA,0,"NC_2016",2
"MS",2019,NA,"Mississippi",15.1689969076636,0,NA,0,"NC_2016",3
"MS",2020,NA,"Mississippi",14.9962014986031,0,NA,0,"NC_2016",4
"MT",2012,2025,"Montana",13.6577736525516,0,-13,0,"NC_2016",-4
"MT",2013,2025,"Montana",13.8993569674281,0,-12,0,"NC_2016",-3
"MT",2014,2025,"Montana",13.7531690815363,0,-11,0,"NC_2016",-2
"MT",2015,2025,"Montana",13.8646173728728,0,-10,0,"NC_2016",-1
"MT",2016,2025,"Montana",13.5067480114633,0,-9,0,"NC_2016",0
"MT",2017,2025,"Montana",13.5336859705321,0,-8,0,"NC_2016",1
"MT",2018,2025,"Montana",13.8528966001996,0,-7,0,"NC_2016",2
"MT",2019,2025,"Montana",13.8855964557302,0,-6,0,"NC_2016",3
"MT",2020,2025,"Montana",13.8797972549047,0,-5,0,"NC_2016",4
"NH",2012,2022,"New Hampshire",14.7980599119183,0,-10,0,"NC_2016",-4
"NH",2013,2022,"New Hampshire",14.8428897770663,0,-9,0,"NC_2016",-3
"NH",2014,2022,"New Hampshire",14.8079114035261,0,-8,0,"NC_2016",-2
"NH",2015,2022,"New Hampshire",14.8671834048198,0,-7,0,"NC_2016",-1
"NH",2016,2022,"New Hampshire",14.8493860817799,0,-6,0,"NC_2016",0
"NH",2017,2022,"New Hampshire",14.828306284811,0,-5,0,"NC_2016",1
"NH",2018,2022,"New Hampshire",15.1601292229882,0,-4,0,"NC_2016",2
"NH",2019,2022,"New Hampshire",15.2565885687634,0,-3,0,"NC_2016",3
"NH",2020,2022,"New Hampshire",15.1809323437451,0,-2,0,"NC_2016",4
"NM",2012,NA,"New Mexico",14.276594056596,0,NA,0,"NC_2016",-4
"NM",2013,NA,"New Mexico",14.2243401722175,0,NA,0,"NC_2016",-3
"NM",2014,NA,"New Mexico",13.9897042261031,0,NA,0,"NC_2016",-2
"NM",2015,NA,"New Mexico",14.2396912662217,0,NA,0,"NC_2016",-1
"NM",2016,NA,"New Mexico",13.2469178636067,0,NA,0,"NC_2016",0
"NM",2017,NA,"New Mexico",13.2883584236191,0,NA,0,"NC_2016",1
"NM",2018,NA,"New Mexico",13.5294664606723,0,NA,0,"NC_2016",2
"NM",2019,NA,"New Mexico",14.1093894783523,0,NA,0,"NC_2016",3
"NM",2020,NA,"New Mexico",13.3467576975225,0,NA,0,"NC_2016",4
"OK",2012,NA,"Oklahoma",14.9903627812192,0,NA,0,"NC_2016",-4
"OK",2013,NA,"Oklahoma",15.2473436832955,0,NA,0,"NC_2016",-3
"OK",2014,NA,"Oklahoma",14.8440570781273,0,NA,0,"NC_2016",-2
"OK",2015,NA,"Oklahoma",14.8205747001134,0,NA,0,"NC_2016",-1
"OK",2016,NA,"Oklahoma",14.6380198962211,0,NA,0,"NC_2016",0
"OK",2017,NA,"Oklahoma",13.8867781828536,0,NA,0,"NC_2016",1
"OK",2018,NA,"Oklahoma",14.2592635259929,0,NA,0,"NC_2016",2
"OK",2019,NA,"Oklahoma",14.4958295635579,0,NA,0,"NC_2016",3
"OK",2020,NA,"Oklahoma",14.479253541664,0,NA,0,"NC_2016",4
"TN",2012,2024,"Tennessee",15.8269340650272,0,-12,0,"NC_2016",-4
"TN",2013,2024,"Tennessee",15.9312646632751,0,-11,0,"NC_2016",-3
"TN",2014,2024,"Tennessee",15.850047345891,0,-10,0,"NC_2016",-2
"TN",2015,2024,"Tennessee",16.023083879739,0,-9,0,"NC_2016",-1
"TN",2016,2024,"Tennessee",16.1042854221249,0,-8,0,"NC_2016",0
"TN",2017,2024,"Tennessee",16.1982366512657,0,-7,0,"NC_2016",1
"TN",2018,2024,"Tennessee",16.12539861721,0,-6,0,"NC_2016",2
"TN",2019,2024,"Tennessee",16.1393503688362,0,-5,0,"NC_2016",3
"TN",2020,2024,"Tennessee",16.0066645127586,0,-4,0,"NC_2016",4
"VT",2012,2023,"Vermont",13.1120782820435,0,-11,0,"NC_2016",-4
"VT",2013,2023,"Vermont",13.1871653560361,0,-10,0,"NC_2016",-3
"VT",2014,2023,"Vermont",13.1727950782978,0,-9,0,"NC_2016",-2
"VT",2015,2023,"Vermont",13.2341211445194,0,-8,0,"NC_2016",-1
"VT",2016,2023,"Vermont",13.3641186232962,0,-7,0,"NC_2016",0
"VT",2017,2023,"Vermont",13.1874860755197,0,-6,0,"NC_2016",1
"VT",2018,2023,"Vermont",13.1600485841039,0,-5,0,"NC_2016",2
"VT",2019,2023,"Vermont",13.4437074515532,0,-4,0,"NC_2016",3
"VT",2020,2023,"Vermont",13.3751000193225,0,-3,0,"NC_2016",4
"VA",2012,NA,"Virginia",15.6219840271942,0,NA,0,"NC_2016",-4
"VA",2013,NA,"Virginia",15.5244681399128,0,NA,0,"NC_2016",-3
"VA",2014,NA,"Virginia",15.4667310739456,0,NA,0,"NC_2016",-2
"VA",2015,NA,"Virginia",15.5648844816317,0,NA,0,"NC_2016",-1
"VA",2016,NA,"Virginia",15.4693202200246,0,NA,0,"NC_2016",0
"VA",2017,NA,"Virginia",15.5423458306859,0,NA,0,"NC_2016",1
"VA",2018,NA,"Virginia",15.8614568727323,0,NA,0,"NC_2016",2
"VA",2019,NA,"Virginia",15.9110980661574,0,NA,0,"NC_2016",3
"VA",2020,NA,"Virginia",15.9870738797542,0,NA,0,"NC_2016",4
"WV",2012,2022,"West Virginia",13.8935888485077,0,-10,0,"NC_2016",-4
"WV",2013,2022,"West Virginia",14.2120404987278,0,-9,0,"NC_2016",-3
"WV",2014,2022,"West Virginia",14.095053193996,0,-8,0,"NC_2016",-2
"WV",2015,2022,"West Virginia",14.0186273768732,0,-7,0,"NC_2016",-1
"WV",2016,2022,"West Virginia",13.5218414353353,0,-6,0,"NC_2016",0
"WV",2017,2022,"West Virginia",13.5007616383664,0,-5,0,"NC_2016",1
"WV",2018,2022,"West Virginia",13.421512687557,0,-4,0,"NC_2016",2
"WV",2019,2022,"West Virginia",13.9947510357491,0,-3,0,"NC_2016",3
"WV",2020,2022,"West Virginia",13.7140035582758,0,-2,0,"NC_2016",4
"ND",2012,2016,"North Dakota",14.4066513683165,0,-4,1,"ND_2016",-4
"ND",2013,2016,"North Dakota",14.4475359119281,0,-3,1,"ND_2016",-3
"ND",2014,2016,"North Dakota",14.6636395001539,0,-2,1,"ND_2016",-2
"ND",2015,2016,"North Dakota",14.3651981720962,0,-1,1,"ND_2016",-1
"ND",2016,2016,"North Dakota",13.8118883241168,1,0,1,"ND_2016",0
"ND",2017,2016,"North Dakota",13.2641667311154,1,1,1,"ND_2016",1
"ND",2018,2016,"North Dakota",13.8066928781046,1,2,1,"ND_2016",2
"ND",2019,2016,"North Dakota",14.1005034572278,1,3,1,"ND_2016",3
"ND",2020,2016,"North Dakota",13.5015399945873,1,4,1,"ND_2016",4
"AL",2012,2021,"Alabama",14.8340409385599,0,-9,0,"ND_2016",-4
"AL",2013,2021,"Alabama",14.7413888515334,0,-8,0,"ND_2016",-3
"AL",2014,2021,"Alabama",14.7867054589566,0,-7,0,"ND_2016",-2
"AL",2015,2021,"Alabama",15.0577818629119,0,-6,0,"ND_2016",-1
"AL",2016,2021,"Alabama",14.9262755889822,0,-5,0,"ND_2016",0
"AL",2017,2021,"Alabama",14.9985916831644,0,-4,0,"ND_2016",1
"AL",2018,2021,"Alabama",15.0791504785819,0,-3,0,"ND_2016",2
"AL",2019,2021,"Alabama",15.2308473442723,0,-2,0,"ND_2016",3
"AL",2020,2021,"Alabama",15.3159484541308,0,-1,0,"ND_2016",4
"AK",2012,NA,"Alaska",14.9380655911553,0,NA,0,"ND_2016",-4
"AK",2013,NA,"Alaska",14.8737444302966,0,NA,0,"ND_2016",-3
"AK",2014,NA,"Alaska",14.4240039207823,0,NA,0,"ND_2016",-2
"AK",2015,NA,"Alaska",13.8379503885379,0,NA,0,"ND_2016",-1
"AK",2016,NA,"Alaska",12.6082082299462,0,NA,0,"ND_2016",0
"AK",2017,NA,"Alaska",12.8504147971846,0,NA,0,"ND_2016",1
"AK",2018,NA,"Alaska",13.6312578932418,0,NA,0,"ND_2016",2
"AK",2019,NA,"Alaska",14.1402492680089,0,NA,0,"ND_2016",3
"AK",2020,NA,"Alaska",13.5925577544612,0,NA,0,"ND_2016",4
"AR",2012,2021,"Arkansas",14.8116012447616,0,-9,0,"ND_2016",-4
"AR",2013,2021,"Arkansas",14.7940634448516,0,-8,0,"ND_2016",-3
"AR",2014,2021,"Arkansas",14.7670378100507,0,-7,0,"ND_2016",-2
"AR",2015,2021,"Arkansas",14.9447405501472,0,-6,0,"ND_2016",-1
"AR",2016,2021,"Arkansas",14.8752262381636,0,-5,0,"ND_2016",0
"AR",2017,2021,"Arkansas",14.7284541599993,0,-4,0,"ND_2016",1
"AR",2018,2021,"Arkansas",14.6884976552121,0,-3,0,"ND_2016",2
"AR",2019,2021,"Arkansas",14.9826934219807,0,-2,0,"ND_2016",3
"AR",2020,2021,"Arkansas",14.8408600086926,0,-1,0,"ND_2016",4
"FL",2012,NA,"Florida",16.5796809658186,0,NA,0,"ND_2016",-4
"FL",2013,NA,"Florida",16.5986233037356,0,NA,0,"ND_2016",-3
"FL",2014,NA,"Florida",16.5689435971555,0,NA,0,"ND_2016",-2
"FL",2015,NA,"Florida",16.6583301403484,0,NA,0,"ND_2016",-1
"FL",2016,NA,"Florida",16.6611964762483,0,NA,0,"ND_2016",0
"FL",2017,NA,"Florida",16.6880436727201,0,NA,0,"ND_2016",1
"FL",2018,NA,"Florida",16.6818384173515,0,NA,0,"ND_2016",2
"FL",2019,NA,"Florida",16.913402506415,0,NA,0,"ND_2016",3
"FL",2020,NA,"Florida",16.8840004680882,0,NA,0,"ND_2016",4
"HI",2012,NA,"Hawaii",13.2107066544633,0,NA,0,"ND_2016",-4
"HI",2013,NA,"Hawaii",13.6284877242016,0,NA,0,"ND_2016",-3
"HI",2014,NA,"Hawaii",13.631491050431,0,NA,0,"ND_2016",-2
"HI",2015,NA,"Hawaii",13.0737842781385,0,NA,0,"ND_2016",-1
"HI",2016,NA,"Hawaii",13.4648243899014,0,NA,0,"ND_2016",0
"HI",2017,NA,"Hawaii",13.9795403600425,0,NA,0,"ND_2016",1
"HI",2018,NA,"Hawaii",13.725200783027,0,NA,0,"ND_2016",2
"HI",2019,NA,"Hawaii",13.9675291597945,0,NA,0,"ND_2016",3
"HI",2020,NA,"Hawaii",12.4825670324069,0,NA,0,"ND_2016",4
"ID",2012,2022,"Idaho",13.8932049159684,0,-10,0,"ND_2016",-4
"ID",2013,2022,"Idaho",13.9657776867537,0,-9,0,"ND_2016",-3
"ID",2014,2022,"Idaho",13.8967046529591,0,-8,0,"ND_2016",-2
"ID",2015,2022,"Idaho",14.0287589445738,0,-7,0,"ND_2016",-1
"ID",2016,2022,"Idaho",13.8776734119794,0,-6,0,"ND_2016",0
"ID",2017,2022,"Idaho",13.993109369862,0,-5,0,"ND_2016",1
"ID",2018,2022,"Idaho",14.074740595785,0,-4,0,"ND_2016",2
"ID",2019,2022,"Idaho",14.2914732253482,0,-3,0,"ND_2016",3
"ID",2020,2022,"Idaho",14.1320650450289,0,-2,0,"ND_2016",4
"KS",2012,NA,"Kansas",14.4965964276556,0,NA,0,"ND_2016",-4
"KS",2013,NA,"Kansas",14.6734132355237,0,NA,0,"ND_2016",-3
"KS",2014,NA,"Kansas",14.5048808946392,0,NA,0,"ND_2016",-2
"KS",2015,NA,"Kansas",14.8315907166731,0,NA,0,"ND_2016",-1
"KS",2016,NA,"Kansas",14.6624654273621,0,NA,0,"ND_2016",0
"KS",2017,NA,"Kansas",14.6287744492239,0,NA,0,"ND_2016",1
"KS",2018,NA,"Kansas",14.7284499238606,0,NA,0,"ND_2016",2
"KS",2019,NA,"Kansas",14.8154233036287,0,NA,0,"ND_2016",3
"KS",2020,NA,"Kansas",14.6889729716012,0,NA,0,"ND_2016",4
"MA",2012,2025,"Massachusetts",16.2041336413056,0,-13,0,"ND_2016",-4
"MA",2013,2025,"Massachusetts",16.1313113583282,0,-12,0,"ND_2016",-3
"MA",2014,2025,"Massachusetts",16.2654727028617,0,-11,0,"ND_2016",-2
"MA",2015,2025,"Massachusetts",16.2791039755558,0,-10,0,"ND_2016",-1
"MA",2016,2025,"Massachusetts",16.3132785589775,0,-9,0,"ND_2016",0
"MA",2017,2025,"Massachusetts",16.2315148490586,0,-8,0,"ND_2016",1
"MA",2018,2025,"Massachusetts",16.2997199677064,0,-7,0,"ND_2016",2
"MA",2019,2025,"Massachusetts",16.4832473870279,0,-6,0,"ND_2016",3
"MA",2020,2025,"Massachusetts",16.3194831360571,0,-5,0,"ND_2016",4
"MS",2012,NA,"Mississippi",15.0529484832996,0,NA,0,"ND_2016",-4
"MS",2013,NA,"Mississippi",15.0884410335285,0,NA,0,"ND_2016",-3
"MS",2014,NA,"Mississippi",15.3075873347807,0,NA,0,"ND_2016",-2
"MS",2015,NA,"Mississippi",15.3219455292503,0,NA,0,"ND_2016",-1
"MS",2016,NA,"Mississippi",15.1659564151146,0,NA,0,"ND_2016",0
"MS",2017,NA,"Mississippi",15.0179637683442,0,NA,0,"ND_2016",1
"MS",2018,NA,"Mississippi",15.0636427071821,0,NA,0,"ND_2016",2
"MS",2019,NA,"Mississippi",15.1689969076636,0,NA,0,"ND_2016",3
"MS",2020,NA,"Mississippi",14.9962014986031,0,NA,0,"ND_2016",4
"MT",2012,2025,"Montana",13.6577736525516,0,-13,0,"ND_2016",-4
"MT",2013,2025,"Montana",13.8993569674281,0,-12,0,"ND_2016",-3
"MT",2014,2025,"Montana",13.7531690815363,0,-11,0,"ND_2016",-2
"MT",2015,2025,"Montana",13.8646173728728,0,-10,0,"ND_2016",-1
"MT",2016,2025,"Montana",13.5067480114633,0,-9,0,"ND_2016",0
"MT",2017,2025,"Montana",13.5336859705321,0,-8,0,"ND_2016",1
"MT",2018,2025,"Montana",13.8528966001996,0,-7,0,"ND_2016",2
"MT",2019,2025,"Montana",13.8855964557302,0,-6,0,"ND_2016",3
"MT",2020,2025,"Montana",13.8797972549047,0,-5,0,"ND_2016",4
"NH",2012,2022,"New Hampshire",14.7980599119183,0,-10,0,"ND_2016",-4
"NH",2013,2022,"New Hampshire",14.8428897770663,0,-9,0,"ND_2016",-3
"NH",2014,2022,"New Hampshire",14.8079114035261,0,-8,0,"ND_2016",-2
"NH",2015,2022,"New Hampshire",14.8671834048198,0,-7,0,"ND_2016",-1
"NH",2016,2022,"New Hampshire",14.8493860817799,0,-6,0,"ND_2016",0
"NH",2017,2022,"New Hampshire",14.828306284811,0,-5,0,"ND_2016",1
"NH",2018,2022,"New Hampshire",15.1601292229882,0,-4,0,"ND_2016",2
"NH",2019,2022,"New Hampshire",15.2565885687634,0,-3,0,"ND_2016",3
"NH",2020,2022,"New Hampshire",15.1809323437451,0,-2,0,"ND_2016",4
"NM",2012,NA,"New Mexico",14.276594056596,0,NA,0,"ND_2016",-4
"NM",2013,NA,"New Mexico",14.2243401722175,0,NA,0,"ND_2016",-3
"NM",2014,NA,"New Mexico",13.9897042261031,0,NA,0,"ND_2016",-2
"NM",2015,NA,"New Mexico",14.2396912662217,0,NA,0,"ND_2016",-1
"NM",2016,NA,"New Mexico",13.2469178636067,0,NA,0,"ND_2016",0
"NM",2017,NA,"New Mexico",13.2883584236191,0,NA,0,"ND_2016",1
"NM",2018,NA,"New Mexico",13.5294664606723,0,NA,0,"ND_2016",2
"NM",2019,NA,"New Mexico",14.1093894783523,0,NA,0,"ND_2016",3
"NM",2020,NA,"New Mexico",13.3467576975225,0,NA,0,"ND_2016",4
"OK",2012,NA,"Oklahoma",14.9903627812192,0,NA,0,"ND_2016",-4
"OK",2013,NA,"Oklahoma",15.2473436832955,0,NA,0,"ND_2016",-3
"OK",2014,NA,"Oklahoma",14.8440570781273,0,NA,0,"ND_2016",-2
"OK",2015,NA,"Oklahoma",14.8205747001134,0,NA,0,"ND_2016",-1
"OK",2016,NA,"Oklahoma",14.6380198962211,0,NA,0,"ND_2016",0
"OK",2017,NA,"Oklahoma",13.8867781828536,0,NA,0,"ND_2016",1
"OK",2018,NA,"Oklahoma",14.2592635259929,0,NA,0,"ND_2016",2
"OK",2019,NA,"Oklahoma",14.4958295635579,0,NA,0,"ND_2016",3
"OK",2020,NA,"Oklahoma",14.479253541664,0,NA,0,"ND_2016",4
"TN",2012,2024,"Tennessee",15.8269340650272,0,-12,0,"ND_2016",-4
"TN",2013,2024,"Tennessee",15.9312646632751,0,-11,0,"ND_2016",-3
"TN",2014,2024,"Tennessee",15.850047345891,0,-10,0,"ND_2016",-2
"TN",2015,2024,"Tennessee",16.023083879739,0,-9,0,"ND_2016",-1
"TN",2016,2024,"Tennessee",16.1042854221249,0,-8,0,"ND_2016",0
"TN",2017,2024,"Tennessee",16.1982366512657,0,-7,0,"ND_2016",1
"TN",2018,2024,"Tennessee",16.12539861721,0,-6,0,"ND_2016",2
"TN",2019,2024,"Tennessee",16.1393503688362,0,-5,0,"ND_2016",3
"TN",2020,2024,"Tennessee",16.0066645127586,0,-4,0,"ND_2016",4
"VT",2012,2023,"Vermont",13.1120782820435,0,-11,0,"ND_2016",-4
"VT",2013,2023,"Vermont",13.1871653560361,0,-10,0,"ND_2016",-3
"VT",2014,2023,"Vermont",13.1727950782978,0,-9,0,"ND_2016",-2
"VT",2015,2023,"Vermont",13.2341211445194,0,-8,0,"ND_2016",-1
"VT",2016,2023,"Vermont",13.3641186232962,0,-7,0,"ND_2016",0
"VT",2017,2023,"Vermont",13.1874860755197,0,-6,0,"ND_2016",1
"VT",2018,2023,"Vermont",13.1600485841039,0,-5,0,"ND_2016",2
"VT",2019,2023,"Vermont",13.4437074515532,0,-4,0,"ND_2016",3
"VT",2020,2023,"Vermont",13.3751000193225,0,-3,0,"ND_2016",4
"VA",2012,NA,"Virginia",15.6219840271942,0,NA,0,"ND_2016",-4
"VA",2013,NA,"Virginia",15.5244681399128,0,NA,0,"ND_2016",-3
"VA",2014,NA,"Virginia",15.4667310739456,0,NA,0,"ND_2016",-2
"VA",2015,NA,"Virginia",15.5648844816317,0,NA,0,"ND_2016",-1
"VA",2016,NA,"Virginia",15.4693202200246,0,NA,0,"ND_2016",0
"VA",2017,NA,"Virginia",15.5423458306859,0,NA,0,"ND_2016",1
"VA",2018,NA,"Virginia",15.8614568727323,0,NA,0,"ND_2016",2
"VA",2019,NA,"Virginia",15.9110980661574,0,NA,0,"ND_2016",3
"VA",2020,NA,"Virginia",15.9870738797542,0,NA,0,"ND_2016",4
"WV",2012,2022,"West Virginia",13.8935888485077,0,-10,0,"ND_2016",-4
"WV",2013,2022,"West Virginia",14.2120404987278,0,-9,0,"ND_2016",-3
"WV",2014,2022,"West Virginia",14.095053193996,0,-8,0,"ND_2016",-2
"WV",2015,2022,"West Virginia",14.0186273768732,0,-7,0,"ND_2016",-1
"WV",2016,2022,"West Virginia",13.5218414353353,0,-6,0,"ND_2016",0
"WV",2017,2022,"West Virginia",13.5007616383664,0,-5,0,"ND_2016",1
"WV",2018,2022,"West Virginia",13.421512687557,0,-4,0,"ND_2016",2
"WV",2019,2022,"West Virginia",13.9947510357491,0,-3,0,"ND_2016",3
"WV",2020,2022,"West Virginia",13.7140035582758,0,-2,0,"ND_2016",4
"DE",2013,2017,"Delaware",14.2393419886003,0,-4,1,"DE_2017",-4
"DE",2014,2017,"Delaware",14.1185799242748,0,-3,1,"DE_2017",-3
"DE",2015,2017,"Delaware",14.4799685669321,0,-2,1,"DE_2017",-2
"DE",2016,2017,"Delaware",14.2366337917164,0,-1,1,"DE_2017",-1
"DE",2017,2017,"Delaware",13.9590674038794,1,0,1,"DE_2017",0
"DE",2018,2017,"Delaware",13.9693802551439,1,1,1,"DE_2017",1
"DE",2019,2017,"Delaware",14.0807271867503,1,2,1,"DE_2017",2
"DE",2020,2017,"Delaware",13.8995776051506,1,3,1,"DE_2017",3
"DE",2021,2017,"Delaware",14.1663127844458,1,4,1,"DE_2017",4
"AK",2013,NA,"Alaska",14.8737444302966,0,NA,0,"DE_2017",-4
"AK",2014,NA,"Alaska",14.4240039207823,0,NA,0,"DE_2017",-3
"AK",2015,NA,"Alaska",13.8379503885379,0,NA,0,"DE_2017",-2
"AK",2016,NA,"Alaska",12.6082082299462,0,NA,0,"DE_2017",-1
"AK",2017,NA,"Alaska",12.8504147971846,0,NA,0,"DE_2017",0
"AK",2018,NA,"Alaska",13.6312578932418,0,NA,0,"DE_2017",1
"AK",2019,NA,"Alaska",14.1402492680089,0,NA,0,"DE_2017",2
"AK",2020,NA,"Alaska",13.5925577544612,0,NA,0,"DE_2017",3
"AK",2021,NA,"Alaska",13.1035875799314,0,NA,0,"DE_2017",4
"FL",2013,NA,"Florida",16.5986233037356,0,NA,0,"DE_2017",-4
"FL",2014,NA,"Florida",16.5689435971555,0,NA,0,"DE_2017",-3
"FL",2015,NA,"Florida",16.6583301403484,0,NA,0,"DE_2017",-2
"FL",2016,NA,"Florida",16.6611964762483,0,NA,0,"DE_2017",-1
"FL",2017,NA,"Florida",16.6880436727201,0,NA,0,"DE_2017",0
"FL",2018,NA,"Florida",16.6818384173515,0,NA,0,"DE_2017",1
"FL",2019,NA,"Florida",16.913402506415,0,NA,0,"DE_2017",2
"FL",2020,NA,"Florida",16.8840004680882,0,NA,0,"DE_2017",3
"FL",2021,NA,"Florida",17.4398752534728,0,NA,0,"DE_2017",4
"HI",2013,NA,"Hawaii",13.6284877242016,0,NA,0,"DE_2017",-4
"HI",2014,NA,"Hawaii",13.631491050431,0,NA,0,"DE_2017",-3
"HI",2015,NA,"Hawaii",13.0737842781385,0,NA,0,"DE_2017",-2
"HI",2016,NA,"Hawaii",13.4648243899014,0,NA,0,"DE_2017",-1
"HI",2017,NA,"Hawaii",13.9795403600425,0,NA,0,"DE_2017",0
"HI",2018,NA,"Hawaii",13.725200783027,0,NA,0,"DE_2017",1
"HI",2019,NA,"Hawaii",13.9675291597945,0,NA,0,"DE_2017",2
"HI",2020,NA,"Hawaii",12.4825670324069,0,NA,0,"DE_2017",3
"HI",2021,NA,"Hawaii",13.9142908579114,0,NA,0,"DE_2017",4
"ID",2013,2022,"Idaho",13.9657776867537,0,-9,0,"DE_2017",-4
"ID",2014,2022,"Idaho",13.8967046529591,0,-8,0,"DE_2017",-3
"ID",2015,2022,"Idaho",14.0287589445738,0,-7,0,"DE_2017",-2
"ID",2016,2022,"Idaho",13.8776734119794,0,-6,0,"DE_2017",-1
"ID",2017,2022,"Idaho",13.993109369862,0,-5,0,"DE_2017",0
"ID",2018,2022,"Idaho",14.074740595785,0,-4,0,"DE_2017",1
"ID",2019,2022,"Idaho",14.2914732253482,0,-3,0,"DE_2017",2
"ID",2020,2022,"Idaho",14.1320650450289,0,-2,0,"DE_2017",3
"ID",2021,2022,"Idaho",14.4430994507515,0,-1,0,"DE_2017",4
"KS",2013,NA,"Kansas",14.6734132355237,0,NA,0,"DE_2017",-4
"KS",2014,NA,"Kansas",14.5048808946392,0,NA,0,"DE_2017",-3
"KS",2015,NA,"Kansas",14.8315907166731,0,NA,0,"DE_2017",-2
"KS",2016,NA,"Kansas",14.6624654273621,0,NA,0,"DE_2017",-1
"KS",2017,NA,"Kansas",14.6287744492239,0,NA,0,"DE_2017",0
